,,,,,,,,,,,,,,,,
,,,,,,,,Virtue Gaming,NOTHOST,Rafa,20,29,4,,,
1,4,Uplink,Detroit,Brazilla,8,TRUE,W,Virtue Gaming,NOTHOST,RxcK,27,26,1,,,
1,4,Uplink,Detroit,Virtue Gaming,6,FALSE,L,Virtue Gaming,NOTHOST,VrTChamp,16,25,,,,
,,,,,,,,Virtue Gaming,NOTHOST,CocoLander,19,26,1,,,
,,,,,,,,,,,,,,,,
,,,,,,,On Stream,,,,,,,,,
,,,,,,,,0,NOTHOST,,,,,,,
,,,,,,,,0,NOTHOST,,,,,,,
,,,,,,,,0,NOTHOST,,,,,,,
0,0,0,0,,,,,0,NOTHOST,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,0,NOTHOST,,,,,,,
0,0,0,0,0,0,0,,0,NOTHOST,,,,,,,
0,0,0,0,0,0,0,,0,NOTHOST,,,,,,,
,,,,,,,,0,NOTHOST,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
2,1,HP,Solar,SSOF,174,10,On Stream,SSOF,NOTHOST,Caio,35,33,12,2,,
2,1,HP,Solar,Brazilla,206,,,SSOF,NOTHOST,Carlao,29,30,12,4,,
,,,,,,,,SSOF,NOTHOST,Le,33,33,10,1,,
2,1,HP,Solar,SSOF,,,,SSOF,NOTHOST,Hx,27,33,13,2,,
2,1,HP,Solar,Brazilla,,,,,,,,,,,,
,,,,,,,,Brazilla,NOTHOST,Nikko,35,32,4,2,,
2,1,HP,Solar,SSOF,174,FALSE,L,Brazilla,NOTHOST,ForTunaTo,38,34,10,4,,
2,1,HP,Solar,Brazilla,206,TRUE,W,Brazilla,NOTHOST,iRapp,25,30,5,,,
,,,,,,,,Brazilla,NOTHOST,STAL1ZY,30,33,20,4,,
,,,,,,,,,,,,,,,,
